,DATE,BASEL_pleasant_weather,BELGRADE_pleasant_weather,BUDAPEST_pleasant_weather,DEBILT_pleasant_weather,DUSSELDORF_pleasant_weather,HEATHROW_pleasant_weather,KASSEL_pleasant_weather,LJUBLJANA_pleasant_weather,MAASTRICHT_pleasant_weather,MADRID_pleasant_weather,MUNCHENB_pleasant_weather,OSLO_pleasant_weather,SONNBLICK_pleasant_weather,STOCKHOLM_pleasant_weather,VALENTIA_pleasant_weather
19789,20140307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19790,20140308,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
19791,20140309,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
19792,20140310,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
19793,20140311,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19794,20140312,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
19795,20140313,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
19796,20140314,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
19797,20140315,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19798,20140316,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19799,20140317,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
19800,20140318,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
19801,20140319,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
19802,20140320,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
19803,20140321,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
19804,20140322,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19805,20140323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19806,20140324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19807,20140325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19808,20140326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19809,20140327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19810,20140328,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
19811,20140329,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0
19812,20140330,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0
19813,20140331,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0
19814,20140401,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
19815,20140402,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0
19816,20140403,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
19817,20140404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19818,20140405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19819,20140406,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
19820,20140407,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
19821,20140408,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19822,20140409,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19823,20140410,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
19824,20140411,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19825,20140412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19826,20140413,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19827,20140414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19828,20140415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19829,20140416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19830,20140417,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19831,20140418,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
19832,20140419,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19833,20140420,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
19834,20140421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19835,20140422,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0
19836,20140423,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0
19837,20140424,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19838,20140425,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
19839,20140426,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
19840,20140427,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
19841,20140428,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
19842,20140429,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
19843,20140430,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
19844,20140501,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
19845,20140502,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19846,20140503,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19847,20140504,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
19848,20140505,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0
19849,20140506,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19850,20140507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19851,20140508,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19852,20140509,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19853,20140510,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19854,20140511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19855,20140512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19856,20140513,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19857,20140514,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
19858,20140515,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19859,20140516,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0
19860,20140517,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
19861,20140518,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0
19862,20140519,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0
19863,20140520,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0
19864,20140521,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
19865,20140522,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
19866,20140523,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
19867,20140524,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0
19868,20140525,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0
19869,20140526,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
19870,20140527,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19871,20140528,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19872,20140529,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0
19873,20140530,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19874,20140531,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0
19875,20140601,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0
19876,20140602,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
19877,20140603,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
19878,20140604,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
19879,20140605,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0
19880,20140606,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
19881,20140607,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0
19882,20140608,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0
19883,20140609,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0
19884,20140610,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0
19885,20140611,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0
19886,20140612,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0
19887,20140613,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0
19888,20140614,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0
19889,20140615,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0
19890,20140616,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0
19891,20140617,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0
19892,20140618,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0
19893,20140619,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19894,20140620,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0
19895,20140621,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
19896,20140622,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0
19897,20140623,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0
19898,20140624,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
19899,20140625,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
19900,20140626,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0
19901,20140627,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0
19902,20140628,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
19903,20140629,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
19904,20140630,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19905,20140701,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0
19906,20140702,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
19907,20140703,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0
19908,20140704,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0
19909,20140705,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
19910,20140706,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
19911,20140707,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0
19912,20140708,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19913,20140709,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
19914,20140710,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
19915,20140711,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
19916,20140712,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0
19917,20140713,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
19918,20140714,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
19919,20140715,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0
19920,20140716,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
19921,20140717,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
19922,20140718,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0
19923,20140719,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0
19924,20140720,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
19925,20140721,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
19926,20140722,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
19927,20140723,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
19928,20140724,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0
19929,20140725,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0
19930,20140726,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0
19931,20140727,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
19932,20140728,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
19933,20140729,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
19934,20140730,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
19935,20140731,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0
19936,20140801,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0
19937,20140802,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19938,20140803,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
19939,20140804,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0
19940,20140805,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
19941,20140806,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
19942,20140807,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0
19943,20140808,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0
19944,20140809,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
19945,20140810,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
19946,20140811,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19947,20140812,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
19948,20140813,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
19949,20140814,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19950,20140815,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
19951,20140816,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
19952,20140817,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
19953,20140818,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
19954,20140819,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
19955,20140820,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
19956,20140821,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
19957,20140822,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0
19958,20140823,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19959,20140824,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
19960,20140825,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19961,20140826,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
19962,20140827,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
19963,20140828,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0
19964,20140829,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0
19965,20140830,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
19966,20140831,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
19967,20140901,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0
19968,20140902,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0
19969,20140903,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
19970,20140904,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0
19971,20140905,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0
19972,20140906,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0
19973,20140907,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
19974,20140908,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0
19975,20140909,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
19976,20140910,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0
19977,20140911,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
19978,20140912,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0
19979,20140913,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0
19980,20140914,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0
19981,20140915,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0
19982,20140916,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0
19983,20140917,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0
19984,20140918,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
19985,20140919,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0
19986,20140920,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
19987,20140921,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19988,20140922,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
19989,20140923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19990,20140924,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
19991,20140925,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19992,20140926,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
19993,20140927,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
19994,20140928,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
19995,20140929,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
19996,20140930,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19997,20141001,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0
19998,20141002,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0
19999,20141003,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0
20000,20141004,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
20001,20141005,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20002,20141006,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
20003,20141007,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
20004,20141008,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
20005,20141009,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0
20006,20141010,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
20007,20141011,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
20008,20141012,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
20009,20141013,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
20010,20141014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20011,20141015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20012,20141016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20013,20141017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20014,20141018,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
20015,20141019,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0
20016,20141020,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20017,20141021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20018,20141022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20019,20141023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20020,20141024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20021,20141025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20022,20141026,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20023,20141027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20024,20141028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20025,20141029,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20026,20141030,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20027,20141031,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
20028,20141101,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
20029,20141102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20030,20141103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20031,20141104,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
20032,20141105,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20033,20141106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20034,20141107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20035,20141108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20036,20141109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20037,20141110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20038,20141111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20039,20141112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20040,20141113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20041,20141114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20042,20141115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20043,20141116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20044,20141117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20045,20141118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20046,20141119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20047,20141120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20048,20141121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20049,20141122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20050,20141123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20051,20141124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20052,20141125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20053,20141126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20054,20141127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20055,20141128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20056,20141129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20057,20141130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20058,20141201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20059,20141202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060,20141203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061,20141204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20062,20141205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20063,20141206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20064,20141207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20065,20141208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20066,20141209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20067,20141210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20068,20141211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20069,20141212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070,20141213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20071,20141214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20072,20141215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20073,20141216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20074,20141217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20075,20141218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20076,20141219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20077,20141220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20078,20141221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20079,20141222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080,20141223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081,20141224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20082,20141225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20083,20141226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20084,20141227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20085,20141228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20086,20141229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20087,20141230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20088,20141231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20089,20150101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090,20150102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091,20150103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092,20150104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20093,20150105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20094,20150106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20095,20150107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20096,20150108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20097,20150109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20098,20150110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20099,20150111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100,20150112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,20150113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102,20150114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20103,20150115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20104,20150116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20105,20150117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20106,20150118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20107,20150119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20108,20150120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20109,20150121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20110,20150122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20111,20150123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112,20150124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20113,20150125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20114,20150126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20115,20150127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20116,20150128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20117,20150129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20118,20150130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20119,20150131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120,20150201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20121,20150202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20122,20150203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20123,20150204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20124,20150205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20125,20150206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20126,20150207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20127,20150208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20128,20150209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20129,20150210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130,20150211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20131,20150212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20132,20150213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133,20150214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20134,20150215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20135,20150216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20136,20150217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20137,20150218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20138,20150219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20139,20150220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20140,20150221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,20150222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20142,20150223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20143,20150224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20144,20150225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20145,20150226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20146,20150227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20147,20150228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20148,20150301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20149,20150302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20150,20150303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151,20150304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20152,20150305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20153,20150306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20154,20150307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20155,20150308,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
20156,20150309,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20157,20150310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20158,20150311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20159,20150312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20160,20150313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
